,AGE,INCOME,TRAVTIME,BLUEBOOK,CAR_AGE,YOJ,TGT_CLAIM_FLAG
5478,42.0,7313.0,25,14300.0,9.0,13.0,0
5479,55.0,45954.0,92,7280.0,1.0,12.0,0
5480,36.0,57872.477795193314,30,5100.0,7.0,10.452978056426332,0
5481,38.0,71179.0,19,17560.0,7.0,9.0,1
5482,45.0,21335.0,21,8130.0,1.0,13.0,1
5483,51.0,115325.0,40,26980.0,10.0,14.0,0
5484,46.0,49680.0,50,6100.0,5.0,9.0,1
5485,68.0,67371.0,14,15820.0,11.0,19.0,0
5486,54.0,52206.0,36,12120.0,5.0,6.0,1
5487,37.0,18651.0,19,7070.0,1.0,12.0,0
5488,55.0,240198.0,31,31020.0,1.0,13.0,0
5489,43.0,120386.0,25,17840.0,8.0,13.0,0
5490,45.0,30403.0,41,9040.0,4.0,14.0,0
5491,38.0,90487.0,58,14350.0,12.0,13.0,0
5492,41.0,57872.477795193314,19,8760.0,14.0,10.452978056426332,0
5493,38.0,105307.0,39,30260.0,8.0,11.0,1
5494,46.0,68485.0,13,18820.0,13.0,10.0,1
5495,47.0,30960.0,31,8720.0,4.0,11.0,0
5496,56.0,67783.0,29,23520.0,11.0,13.0,1
5497,29.0,57872.477795193314,15,4640.0,5.0,10.452978056426332,0
5498,48.0,62617.0,37,14640.0,17.0,11.0,0
5499,37.0,116092.0,51,33760.0,9.0,9.0,1
5500,40.0,61105.0,23,13780.0,22.0,14.0,1
5501,43.0,69071.0,29,13400.0,12.0,11.0,1
5502,48.0,78990.0,20,11420.0,11.0,12.0,0
5503,54.0,101307.0,9,14270.0,12.0,7.0,0
5504,33.0,60707.0,43,10870.0,12.0,12.0,1
5505,46.0,45100.0,18,10610.0,13.0,13.0,0
5506,53.0,73926.0,29,12970.0,19.0,12.0,0
5507,29.0,22428.0,29,3170.0,1.0,7.0,0
5508,50.0,93034.0,30,6600.0,19.0,11.0,0
5509,54.0,53908.0,46,19970.0,1.0,11.0,0
5510,37.0,102272.0,15,8520.0,14.0,9.0,0
5511,46.0,45298.0,8,14660.0,16.0,17.0,0
5512,39.0,57872.477795193314,27,8490.0,6.0,10.452978056426332,0
5513,52.0,11545.0,22,26900.0,1.0,12.0,1
5514,41.0,73581.0,12,8860.0,11.0,14.0,1
5515,41.0,28034.0,41,8400.0,7.0,12.0,0
5516,44.0,53303.0,43,11230.0,8.0,14.0,1
5517,53.0,21665.0,40,8970.0,4.0,11.0,0
5518,35.0,52277.0,41,26840.0,1.0,7.0,0
5519,40.0,41002.0,47,12090.0,1.0,12.0,0
5520,43.0,36436.0,46,31000.0,1.0,10.0,1
5521,45.0,26627.0,67,12820.0,1.0,14.0,0
5522,51.0,104756.0,80,17080.0,12.0,15.0,0
5523,34.0,17949.0,65,20060.0,10.0,17.0,0
5524,49.0,57872.477795193314,60,6540.0,1.0,10.452978056426332,0
5525,53.0,74061.0,70,30850.0,11.0,12.0,0
5526,54.0,52722.0,55,21390.0,1.0,12.0,1
5527,50.0,87083.0,47,20590.0,11.0,12.0,0
5528,48.0,63419.0,38,14950.0,10.0,12.0,0
5529,50.0,42226.0,61,6500.0,1.0,13.0,1
5530,35.0,96291.0,46,14320.0,5.0,8.0,1
5531,34.0,115617.0,17,13060.0,18.0,12.0,0
5532,41.0,78284.0,32,28760.0,16.0,9.0,0
5533,45.0,30415.0,39,9040.0,1.0,10.0,0
5534,34.0,57872.477795193314,26,4900.0,1.0,10.452978056426332,1
5535,19.0,3871.0,49,3790.0,5.0,5.0,1
5536,51.0,16818.0,19,39520.0,1.0,13.0,0
5537,50.0,28299.0,40,21330.0,11.0,5.0,0
5538,40.0,63913.0,5,5500.0,1.0,11.0,1
5539,38.0,45468.0,30,30600.0,10.0,9.0,0
5540,37.0,158489.0,58,5200.0,16.0,12.0,1
5541,43.0,57872.477795193314,44,14080.0,7.0,10.452978056426332,1
5542,41.0,112913.0,40,16890.0,8.0,11.0,0
5543,59.0,35158.0,23,10920.0,7.0,11.0,0
5544,46.0,35384.0,53,11880.0,12.0,14.0,0
5545,40.0,58914.0,14,16220.0,10.0,14.0,1
5546,47.0,59612.0,21,15390.0,13.0,12.0,0
5547,46.0,38388.0,33,14480.0,1.0,12.0,1
5548,43.0,141177.0,30,15620.0,15.0,14.0,0
5549,43.0,171529.0,27,18920.0,17.0,15.0,0
5550,46.0,119870.0,32,17370.0,1.0,11.0,0
5551,46.0,103093.0,39,30060.0,6.0,13.0,0
5552,45.0,49557.0,52,10960.0,24.0,14.0,0
5553,48.0,47288.0,32,5120.0,10.0,8.0,0
5554,53.0,34565.0,49,31900.0,1.0,12.0,0
5555,53.0,32354.0,64,27550.0,10.0,12.0,0
5556,36.0,62893.0,37,13630.0,17.0,12.0,0
5557,45.0,80127.0,48,29850.0,9.0,12.0,1
5558,58.0,73283.0,37,14630.0,1.0,12.0,0
5559,34.0,57872.477795193314,58,11730.0,1.0,10.452978056426332,1
5560,48.0,70308.0,46,13330.0,11.0,7.0,0
5561,50.0,29296.0,34,26950.0,1.0,12.0,0
5562,50.0,98890.0,37,34840.0,17.0,13.0,0
5563,46.0,42644.0,59,28470.0,7.0,10.0,0
5564,47.0,95184.0,32,9830.0,2.0,11.0,0
5565,41.0,239084.0,29,43450.0,17.0,10.0,0
5566,40.0,32265.0,46,15850.0,1.0,11.0,1
5567,18.0,6284.0,16,20130.0,1.0,9.0,0
5568,34.0,16436.0,44,23320.0,3.0,13.0,1
5569,42.0,110335.0,59,8110.0,15.0,9.0,0
5570,50.0,91956.0,41,18320.0,15.0,13.0,0
5571,46.0,111343.0,23,1500.0,17.0,10.0,0
5572,35.0,70389.0,35,5000.0,6.0,10.0,0
5573,64.0,90354.0,33,16940.0,15.0,8.0,0
5574,32.0,49920.0,7,9690.0,1.0,9.0,0
5575,35.0,10994.0,38,6100.0,3.0,15.0,0
5576,53.0,33354.0,49,12680.0,10.0,13.0,0
5577,32.0,84255.0,50,16050.0,20.0,11.0,1
5578,53.0,99424.0,56,17660.0,1.0,12.0,0
5579,57.0,49856.0,70,18210.0,10.0,12.0,0
5580,47.0,32992.0,18,21130.0,7.0,12.0,0
5581,37.0,12455.0,26,8290.0,1.0,9.0,0
5582,39.0,51524.0,41,10550.0,1.0,14.0,1
5583,23.0,13991.0,23,10960.0,7.0,10.0,1
5584,53.0,36273.0,10,1500.0,1.0,11.0,0
5585,60.0,32175.0,5,12500.0,16.0,15.0,0
5586,51.0,18273.0,56,6600.0,1.0,13.0,1
5587,61.0,51428.0,8,7700.0,1.0,7.0,0
5588,49.0,115320.0,44,20540.0,15.0,14.0,1
5589,36.0,60589.0,16,11160.0,7.0,10.0,1
5590,38.0,2140.0,19,7930.0,1.0,7.0,0
5591,45.0,120490.0,30,12880.0,8.0,15.0,0
5592,42.0,39080.0,12,9610.0,10.0,13.0,0
5593,47.0,109013.0,14,17100.0,9.0,12.0,0
5594,43.0,71235.0,36,5800.0,6.0,12.0,0
5595,43.0,45416.0,15,10340.0,6.0,11.0,1
5596,55.0,73014.0,5,1500.0,13.0,15.0,0
5597,47.0,77885.0,20,19040.0,15.0,6.0,0
5598,43.0,13077.0,22,7110.0,1.0,10.0,0
5599,41.0,82224.0,44,16160.0,5.0,16.0,0
5600,46.0,37484.0,12,6100.0,12.0,11.0,0
5601,38.0,62290.0,22,14640.0,9.0,9.0,1
5602,51.0,83967.0,55,19420.0,6.0,5.0,0
5603,52.0,96339.0,20,11130.0,12.0,11.0,0
5604,34.0,57872.477795193314,44,31810.0,1.0,10.452978056426332,1
5605,29.0,687.0,52,13720.0,8.0,16.0,0
5606,35.0,112952.0,34,19700.0,19.0,4.0,0
5607,49.0,172230.0,17,32320.0,8.0,11.0,0
5608,36.0,57872.477795193314,5,12270.0,1.0,10.452978056426332,1
5609,38.0,23711.0,24,7670.0,9.0,13.0,1
5610,45.0,65166.0,41,11500.0,15.0,15.0,1
5611,48.0,64579.0,30,13140.0,9.0,11.0,0
5612,41.0,51765.0,40,5600.0,1.0,11.0,0
5613,26.0,21826.0,64,3680.0,9.0,7.0,0
5614,49.0,57872.477795193314,29,6400.0,19.0,10.452978056426332,0
5615,36.0,75263.0,45,16560.0,12.0,10.0,1
5616,34.0,21868.0,42,9030.0,5.0,10.0,0
5617,62.0,25407.0,13,12930.0,4.0,13.0,0
5618,48.0,57872.477795193314,54,8750.0,9.0,10.452978056426332,0
5619,43.0,41796.0,20,17750.0,1.0,10.0,1
5620,21.0,1114.0,134,1500.0,4.0,13.0,0
5621,43.0,57872.477795193314,55,5800.0,1.0,10.452978056426332,0
5622,46.0,57872.477795193314,57,6420.0,6.0,10.452978056426332,0
5623,43.0,59346.0,29,8090.0,16.0,15.0,1
5624,27.0,57872.477795193314,17,22500.0,14.0,10.452978056426332,1
5625,58.0,36626.0,34,19790.0,10.0,14.0,1
5626,53.0,25972.0,21,10860.0,6.0,12.0,1
5627,46.0,23655.0,40,8470.0,7.0,8.0,0
5628,44.0,104682.0,38,25950.0,7.0,11.0,1
5629,27.0,55877.0,41,9400.0,6.0,13.0,0
5630,60.0,77658.0,64,15270.0,18.0,12.0,1
5631,40.0,62849.0,41,11780.0,8.0,11.0,1
5632,39.0,15098.0,32,5400.0,1.0,13.0,0
5633,50.0,172109.0,50,23710.0,9.0,13.0,0
5634,37.0,30848.0,25,31500.0,10.0,8.0,1
5635,50.0,67399.0,49,19240.0,1.0,12.0,1
5636,50.0,41240.0,16,24810.0,1.0,13.0,0
5637,44.0,57267.0,23,25570.0,1.0,13.0,0
5638,39.0,63542.0,51,7240.0,10.0,11.0,0
5639,56.0,57872.477795193314,43,7100.0,5.0,10.452978056426332,0
5640,40.0,24498.0,36,9920.0,1.0,6.0,1
5641,43.0,79568.0,81,23490.0,6.0,14.0,0
5642,33.0,59473.0,23,10750.0,9.0,10.0,0
5643,42.0,25860.0,54,7140.0,9.0,13.0,0
5644,34.0,26777.0,5,4900.0,6.0,15.0,1
5645,39.0,15790.0,24,23970.0,8.0,8.0,1
5646,40.0,36867.0,56,10620.0,7.0,10.0,0
5647,30.0,20631.0,45,4630.0,4.0,13.0,1
5648,52.0,59496.0,17,14070.0,14.0,13.0,0
5649,46.0,71855.0,64,37760.0,1.0,12.0,0
5650,35.0,19639.0,45,20860.0,1.0,9.0,0
5651,49.0,23672.0,68,21530.0,4.0,15.0,0
5652,45.0,87444.0,26,13110.0,5.0,6.0,0
5653,52.0,78609.0,37,17520.0,11.0,12.0,0
5654,40.0,59566.0,15,8260.0,5.0,10.0,1
5655,47.0,50542.0,52,12340.0,8.0,14.0,0
5656,47.0,34132.0,53,9610.0,8.0,15.0,1
5657,47.0,172091.0,5,23410.0,16.0,12.0,0
5658,44.0,24469.0,5,27450.0,6.0,17.0,1
5659,44.0,92582.0,27,15160.0,11.0,11.0,0
5660,43.0,115960.0,17,29570.0,7.0,14.0,0
5661,49.0,52652.0,13,10110.0,1.0,9.0,0
5662,51.0,83235.0,10,30400.0,11.0,10.0,0
5663,30.0,77207.0,34,21160.0,11.0,11.0,0
5664,52.0,23714.0,59,9070.0,8.0,13.0,1
5665,44.0,118032.0,23,5900.0,1.0,12.0,0
5666,59.0,40219.0,21,13820.0,10.0,11.0,0
5667,25.0,49576.0,5,6460.0,16.0,11.0,1
5668,53.0,27652.0,19,21460.0,6.0,12.0,1
5669,36.0,95525.0,19,5100.0,9.0,10.0,0
5670,39.0,55799.0,19,13550.0,5.0,14.0,0
5671,52.0,123426.0,35,36200.0,12.0,11.0,0
5672,50.0,37803.0,18,16550.0,1.0,8.0,0
5673,48.0,92496.0,33,18910.0,16.0,14.0,0
5674,36.0,64947.0,26,34920.0,1.0,9.0,1
5675,26.0,42687.0,35,17200.0,1.0,11.0,1
5676,41.0,74706.0,31,26530.0,8.0,9.0,1
5677,50.0,14588.0,35,13280.0,12.0,9.0,0
5678,53.0,57872.477795193314,35,13870.0,14.0,10.452978056426332,0
5679,51.0,102099.0,27,11710.0,12.0,11.0,0
5680,32.0,74702.0,5,18820.0,1.0,13.0,0
5681,48.0,23080.0,28,8610.0,7.0,17.0,0
5682,54.0,129222.0,41,8470.0,16.0,13.0,0
5683,42.0,55328.0,32,11230.0,10.0,14.0,1
5684,65.0,24274.0,42,10770.0,12.0,16.0,0
5685,52.0,71093.0,35,26270.0,10.0,9.0,0
5686,54.0,228160.0,21,30490.0,18.0,12.0,0
5687,58.0,178147.0,39,1500.0,17.0,11.0,0
5688,66.0,35095.0,40,25280.0,17.0,15.0,0
5689,47.0,84850.0,31,23840.0,6.0,8.0,0
5690,53.0,72403.0,14,24140.0,14.0,15.0,0
5691,38.0,83304.0,10,16160.0,17.0,8.0,0
5692,44.0,92022.0,40,19090.0,6.0,9.0,0
5693,26.0,41746.0,41,8270.0,1.0,12.0,1
5694,39.0,80186.0,19,14020.0,14.0,12.0,0
5695,62.0,23264.0,24,19120.0,1.0,12.0,1
5696,50.0,56079.0,32,25110.0,9.0,12.0,0
5697,31.0,112632.0,57,16550.0,1.0,12.0,0
5698,46.0,15951.0,63,17580.0,1.0,12.0,0
5699,35.0,44681.0,21,6410.0,12.0,10.0,0
5700,46.0,30263.0,35,21640.0,4.0,12.0,0
5701,52.0,56482.0,31,18390.0,9.0,16.0,0
5702,42.0,126762.0,54,18380.0,13.0,13.0,0
5703,46.0,70191.0,30,31500.0,10.0,10.0,0
5704,55.0,41952.0,56,11200.0,10.0,7.0,0
5705,57.0,49564.0,12,11530.0,13.0,14.0,0
5706,59.0,28100.0,71,7400.0,10.0,14.0,0
5707,55.0,108409.0,56,20260.0,10.0,13.0,0
5708,36.0,95942.0,46,14690.0,19.0,12.0,1
5709,58.0,2724.0,53,15220.0,1.0,14.0,1
5710,50.0,76489.0,33,14150.0,13.0,1.0,0
5711,55.0,107264.0,56,7000.0,13.0,12.0,0
5712,37.0,16251.0,19,6830.0,7.0,11.0,0
5713,46.0,50759.0,30,11180.0,3.0,14.0,0
5714,45.0,47484.0,42,10750.0,9.0,10.0,0
5715,36.0,37869.0,13,8890.0,7.0,11.0,0
5716,66.0,57872.477795193314,45,22240.0,10.0,10.452978056426332,0
5717,54.0,54439.0,18,22900.0,11.0,14.0,0
5718,50.0,67488.0,52,17000.0,6.0,6.0,0
5719,41.0,27521.0,29,8350.0,1.0,9.0,1
5720,49.0,71512.0,27,13550.0,18.0,12.0,0
5721,48.0,58291.0,47,16200.0,15.0,14.0,0
5722,37.0,28292.0,47,14600.0,1.0,12.0,0
5723,41.0,63610.0,10,11960.0,1.0,11.0,1
5724,49.0,12194.0,25,12120.0,11.0,13.0,0
5725,54.0,70632.0,56,19750.0,16.0,14.0,0
5726,29.0,104420.0,19,4400.0,17.0,14.0,0
5727,46.0,70840.0,26,17140.0,1.0,10.0,1
5728,61.0,67813.0,51,21190.0,6.0,11.0,0
5729,58.0,213892.0,34,28690.0,17.0,14.0,0
5730,54.0,145319.0,21,24290.0,9.0,9.0,0
5731,57.0,35436.0,39,10100.0,3.0,12.0,1
5732,62.0,34033.0,43,19010.0,1.0,12.0,1
5733,46.0,33914.0,25,16300.0,8.0,11.0,0
5734,50.0,57872.477795193314,17,16780.0,15.0,10.452978056426332,0
5735,44.0,50593.0,88,18100.0,12.0,12.0,0
5736,34.0,57872.477795193314,36,4900.0,6.0,10.452978056426332,1
5737,43.0,1852.0,17,5800.0,7.0,11.0,0
5738,28.0,84448.0,18,12740.0,8.0,13.0,0
5739,41.0,1953.0,40,14080.0,9.0,11.0,0
5740,44.0,91785.0,35,34750.0,8.0,9.0,0
5741,52.0,7079.0,26,19640.0,1.0,13.0,0
5742,58.0,57103.0,17,7300.0,1.0,11.0,0
5743,26.0,7832.0,33,7620.0,1.0,13.0,1
5744,46.0,40047.0,29,12530.0,1.0,10.0,0
5745,56.0,123999.0,47,19500.0,8.0,11.0,0
5746,54.0,35090.0,40,14650.0,6.0,10.0,0
5747,34.0,88882.0,5,4900.0,1.0,15.0,0
5748,49.0,57872.477795193314,67,18420.0,17.0,10.452978056426332,0
5749,44.0,51120.0,36,26840.0,8.0,12.0,1
5750,37.0,110007.0,44,16200.0,6.0,10.0,0
5751,50.0,57872.477795193314,25,6500.0,8.0,10.452978056426332,0
5752,46.0,33953.0,32,12040.0,6.0,13.0,1
5753,39.0,13765.0,28,22960.0,1.0,13.0,1
5754,50.0,51006.0,52,11600.0,1.0,15.0,0
5755,31.0,77624.0,15,25460.0,8.0,12.0,0
5756,51.0,57872.477795193314,36,7500.0,4.0,10.452978056426332,0
5757,53.0,38467.0,30,11560.0,1.0,5.0,0
5758,45.0,51113.0,68,11110.0,13.0,12.0,1
5759,42.0,22155.0,30,3720.0,15.0,15.0,0
5760,56.0,18237.0,12,8920.0,17.0,10.0,1
5761,31.0,9961.0,53,5860.0,4.0,13.0,0
5762,34.0,57872.477795193314,39,15890.0,1.0,10.452978056426332,1
5763,52.0,135523.0,18,20250.0,13.0,16.0,0
5764,49.0,55447.0,5,13650.0,1.0,13.0,1
5765,45.0,40368.0,37,10040.0,8.0,8.0,0
5766,50.0,41723.0,42,10670.0,11.0,6.0,0
5767,51.0,36751.0,36,20730.0,15.0,15.0,0
5768,62.0,48350.0,39,16860.0,16.0,18.0,0
5769,53.0,67816.0,30,22800.0,1.0,6.0,1
5770,44.0,15385.0,38,9670.0,5.0,14.0,1
5771,27.0,10852.0,59,10830.0,1.0,9.0,1
5772,47.0,56483.0,37,20960.0,7.0,12.0,0
5773,53.0,26429.0,42,9440.0,1.0,13.0,0
5774,37.0,21484.0,35,9780.0,1.0,10.0,0
5775,40.0,30069.0,41,9460.0,1.0,11.0,1
5776,45.0,49979.0,31,11000.0,10.0,12.0,0
5777,34.0,72641.0,15,4800.0,9.0,16.0,0
5778,45.0,53556.0,63,21290.0,1.0,11.0,0
5779,42.0,40480.0,71,10830.0,13.0,14.0,1
5780,45.0,57872.477795193314,36,1500.0,1.0,10.452978056426332,0
5781,39.0,70862.0,48,4740.0,6.0,12.0,1
5782,57.0,177380.0,31,19590.0,12.0,9.0,0
5783,43.0,29435.0,37,27500.0,1.0,7.0,0
5784,38.0,57872.477795193314,24,20260.0,1.0,10.452978056426332,1
5785,56.0,37352.0,20,13340.0,20.0,3.0,0
5786,32.0,57872.477795193314,75,4700.0,11.0,10.452978056426332,0
5787,48.0,10476.0,29,6480.0,8.0,12.0,0
5788,51.0,57872.477795193314,25,1500.0,1.0,10.452978056426332,0
5789,44.0,79899.0,25,9490.0,17.0,8.0,1
5790,41.0,48835.0,35,10480.0,9.0,10.0,0
5791,44.0,57872.477795193314,39,11340.0,14.0,10.452978056426332,0
5792,66.0,70618.0,89,19810.0,13.0,13.0,1
5793,51.0,152462.0,23,17930.0,14.0,11.0,0
5794,43.0,58251.0,57,19030.0,7.0,11.0,1
5795,34.0,86877.0,14,13590.0,14.0,14.0,0
5796,44.0,23541.0,49,6250.0,5.0,14.0,0
5797,57.0,100985.0,8,22710.0,15.0,14.0,0
5798,32.0,57872.477795193314,51,13140.0,4.0,10.452978056426332,1
5799,40.0,57872.477795193314,45,6550.0,7.0,10.452978056426332,0
5800,41.0,90405.0,32,17680.0,1.0,13.0,0
5801,41.0,18351.0,30,11720.0,6.0,16.0,0
5802,19.0,5228.0,28,15080.0,10.0,11.0,1
5803,47.0,114748.0,34,24740.0,10.0,12.0,0
5804,46.0,112465.0,36,24330.0,14.0,6.0,1
5805,53.0,57872.477795193314,6,6800.0,1.0,10.452978056426332,1
5806,50.0,81614.0,32,21870.0,16.0,13.0,0
5807,44.0,68820.0,16,12780.0,1.0,7.0,0
5808,31.0,119331.0,30,29230.0,10.0,4.0,0
5809,31.0,33768.0,19,8210.0,1.0,9.0,0
5810,42.0,85921.0,41,29080.0,15.0,12.0,0
5811,35.0,30111.0,48,4510.0,1.0,12.0,1
5812,45.0,29754.0,12,19350.0,10.0,13.0,0
5813,66.0,45790.0,15,25090.0,15.0,13.0,0
5814,45.0,69411.0,34,12940.0,1.0,10.0,0
5815,47.0,54807.0,43,7280.0,6.0,16.0,1
5816,44.0,28833.0,36,20550.0,1.0,5.0,0
5817,40.0,50272.0,32,10530.0,1.0,7.0,0
5818,42.0,19759.0,30,15100.0,8.0,4.0,1
5819,47.0,28107.0,58,9010.0,9.0,12.0,1
5820,43.0,63357.0,26,12930.0,1.0,13.0,0
5821,51.0,102330.0,22,16830.0,9.0,9.0,0
5822,53.0,41924.0,81,6800.0,7.0,10.0,1
5823,52.0,66063.0,33,6700.0,19.0,7.0,0
5824,32.0,4564.0,31,13810.0,1.0,12.0,1
5825,55.0,50431.0,39,14660.0,10.0,13.0,0
5826,66.0,78458.0,40,14910.0,13.0,7.0,1
5827,40.0,67700.0,47,17430.0,7.0,14.0,1
5828,35.0,51116.0,43,14200.0,12.0,4.0,0
5829,39.0,31348.0,19,8530.0,15.0,13.0,0
5830,54.0,43673.0,39,18690.0,1.0,11.0,1
5831,50.0,12623.0,30,2760.0,1.0,10.0,0
5832,50.0,45499.0,28,6050.0,12.0,13.0,0
5833,45.0,48961.0,24,16930.0,8.0,11.0,0
5834,48.0,38879.0,35,11330.0,1.0,13.0,0
5835,42.0,40277.0,46,5530.0,9.0,13.0,1
5836,45.0,46684.0,22,10670.0,1.0,14.0,0
5837,57.0,92106.0,46,25710.0,7.0,13.0,0
5838,56.0,69152.0,7,14020.0,14.0,13.0,0
5839,38.0,126747.0,9,17970.0,22.0,13.0,0
5840,26.0,12240.0,21,5320.0,6.0,10.0,1
5841,48.0,25094.0,18,8810.0,1.0,12.0,0
5842,47.0,57872.477795193314,13,20890.0,15.0,10.452978056426332,0
5843,45.0,35825.0,34,5080.0,7.0,11.0,0
5844,39.0,23670.0,10,16440.0,1.0,11.0,0
5845,44.0,31526.0,27,10960.0,1.0,12.0,0
5846,50.0,30956.0,11,17400.0,7.0,8.0,1
5847,42.0,10806.0,5,8230.0,1.0,11.0,0
5848,36.0,32474.0,59,8350.0,1.0,12.0,1
5849,56.0,53594.0,38,17990.0,8.0,12.0,0
5850,41.0,27045.0,39,18800.0,10.0,14.0,0
5851,45.0,56351.0,5,21580.0,8.0,5.0,0
5852,43.0,57872.477795193314,62,12410.0,1.0,10.452978056426332,0
5853,45.0,15151.0,40,10380.0,1.0,15.0,0
5854,57.0,51121.0,35,7100.0,1.0,14.0,0
5855,39.0,42535.0,22,13350.0,8.0,16.0,0
5856,61.0,108990.0,34,37510.0,12.0,14.0,1
5857,41.0,48230.0,45,14540.0,1.0,11.0,0
5858,48.0,50201.0,24,29670.0,1.0,14.0,0
5859,43.0,80012.0,27,13800.0,21.0,15.0,0
5860,35.0,18047.0,5,6950.0,4.0,10.0,1
5861,41.0,17321.0,24,6530.0,1.0,14.0,0
5862,48.0,29928.0,18,17630.0,9.0,9.0,1
5863,46.0,80336.0,37,14130.0,8.0,11.0,0
5864,47.0,33909.0,22,13110.0,17.0,12.0,0
5865,55.0,192328.0,10,41400.0,8.0,13.0,0
5866,46.0,72383.0,31,13340.0,9.0,13.0,1
5867,33.0,94866.0,50,4800.0,11.0,9.0,0
5868,47.0,23595.0,34,28520.0,1.0,6.0,0
5869,39.0,86737.0,6,10370.0,9.0,13.0,0
5870,64.0,42332.0,24,5730.0,1.0,15.0,0
5871,40.0,30743.0,44,1500.0,5.0,7.0,0
5872,47.0,59245.0,40,18700.0,11.0,8.0,0
5873,52.0,136123.0,5,10810.0,1.0,10.0,0
5874,49.0,93491.0,15,6400.0,9.0,12.0,0
5875,54.0,40783.0,44,12400.0,10.0,13.0,0
5876,51.0,91428.0,50,15740.0,9.0,14.0,0
5877,43.0,71235.0,12,17160.0,6.0,12.0,1
5878,53.0,59445.0,25,16390.0,12.0,7.0,0
5879,51.0,142545.0,28,20850.0,11.0,11.0,0
5880,30.0,20944.0,33,10510.0,1.0,15.0,0
5881,43.0,17721.0,6,12810.0,8.0,14.0,0
5882,50.0,525.0,49,34220.0,6.0,11.0,0
5883,39.0,91164.0,46,14680.0,10.0,13.0,0
5884,39.0,16862.0,47,20670.0,12.0,13.0,0
5885,40.0,51401.0,15,6640.0,6.0,14.0,0
5886,61.0,58566.0,48,24340.0,1.0,13.0,0
5887,41.0,125574.0,38,21810.0,8.0,9.0,0
5888,52.0,47161.0,41,18460.0,10.0,12.0,0
5889,60.0,70695.0,22,14570.0,13.0,15.0,0
5890,34.0,455.0,55,17510.0,1.0,11.0,0
5891,50.0,43445.0,56,10010.0,11.0,7.0,0
5892,28.0,23427.0,50,7040.0,1.0,10.0,1
5893,44.0,41935.0,39,10090.0,6.0,11.0,0
5894,50.0,16917.0,23,14990.0,1.0,10.0,0
5895,45.0,47907.0,40,11930.0,9.0,12.0,1
5896,41.0,95903.0,30,39540.0,8.0,11.0,1
5897,55.0,43348.0,21,17660.0,1.0,10.0,0
5898,48.0,21246.0,48,6830.0,3.0,11.0,0
5899,28.0,57872.477795193314,27,4300.0,6.0,10.452978056426332,1
5900,38.0,61957.0,5,11500.0,1.0,10.0,0
5901,48.0,49860.0,26,2250.0,17.0,7.0,0
5902,35.0,62971.0,36,19760.0,1.0,13.0,1
5903,35.0,78260.0,57,23610.0,16.0,10.0,1
5904,32.0,57872.477795193314,29,7410.0,1.0,10.452978056426332,1
5905,38.0,28065.0,33,4310.0,8.0,13.0,1
5906,48.0,85221.0,37,35420.0,1.0,12.0,0
5907,32.0,16720.0,52,16700.0,1.0,8.0,1
5908,36.0,36844.0,38,21660.0,9.0,11.0,1
5909,46.0,52338.0,43,15840.0,1.0,9.0,0
5910,55.0,240198.0,46,31640.0,1.0,13.0,0
5911,46.0,114924.0,51,38600.0,8.0,11.0,0
5912,45.0,51165.0,45,12310.0,10.0,14.0,1
5913,51.0,61293.0,26,12730.0,9.0,9.0,0
5914,61.0,103017.0,19,36370.0,17.0,15.0,0
5915,50.0,61082.0,48,12610.0,7.0,13.0,0
5916,49.0,9444.0,33,6400.0,7.0,11.0,1
5917,37.0,32924.0,36,8000.0,10.0,12.0,1
5918,44.0,69357.0,46,13240.0,5.0,12.0,0
5919,54.0,64787.0,18,6900.0,21.0,15.0,0
5920,37.0,26500.0,33,10250.0,1.0,8.0,0
5921,27.0,57872.477795193314,12,4200.0,6.0,10.452978056426332,1
5922,42.0,117740.0,43,13270.0,12.0,9.0,0
5923,48.0,45685.0,25,15610.0,3.0,10.0,0
5924,56.0,97670.0,34,29700.0,8.0,17.0,1
5925,49.0,57872.477795193314,90,22920.0,1.0,10.452978056426332,0
5926,42.0,35587.0,10,11050.0,11.0,11.0,0
5927,52.0,33255.0,61,10030.0,1.0,14.0,0
5928,47.0,13637.0,50,26520.0,16.0,16.0,1
5929,50.0,5263.0,29,10620.0,7.0,13.0,1
5930,34.0,11047.0,13,6000.0,7.0,12.0,0
5931,40.0,47841.0,42,10280.0,7.0,8.0,1
5932,58.0,69194.0,30,20490.0,9.0,12.0,0
5933,33.0,70235.0,56,15850.0,6.0,11.0,0
5934,47.0,166359.0,41,38550.0,17.0,13.0,0
5935,45.0,12106.0,44,7210.0,12.0,14.0,1
5936,20.0,57872.477795193314,33,5470.0,6.0,10.452978056426332,0
5937,30.0,59336.0,33,10430.0,11.0,8.0,0
5938,35.0,44680.0,45,9470.0,1.0,8.0,0
5939,47.0,21281.0,17,9640.0,6.0,10.0,0
5940,37.0,41486.0,38,16210.0,8.0,10.0,0
5941,27.0,31168.0,58,7320.0,7.0,15.0,1
5942,30.0,15278.0,44,6030.0,15.0,13.0,0
5943,47.0,63936.0,48,16670.0,1.0,8.0,0
5944,56.0,49979.0,22,13090.0,1.0,11.0,0
5945,48.0,6505.0,21,22520.0,11.0,12.0,0
5946,40.0,83222.0,15,1500.0,19.0,8.0,0
5947,33.0,101222.0,17,24710.0,13.0,12.0,1
5948,37.0,26425.0,50,9030.0,6.0,14.0,1
